x [mm],y [mm],z [mm],B [T]
140,10,50,-0.2073
140,12,50,-0.177
142,0,50,-0.1729
142,2,50,-0.1978
142,4,50,-0.2206
142,6,50,-0.2303
142,8,50,-0.2263
142,10,50,-0.2081
142,12,50,-0.1774
144,0,50,-0.1746
144,2,50,-0.1987
144,4,50,-0.2215
144,6,50,-0.2311
144,8,50,-0.227
144,10,50,-0.2088
144,12,50,-0.1779
146,0,50,-0.1735
146,2,50,-0.1996
146,4,50,-0.2224
146,6,50,-0.232
146,8,50,-0.2278
146,10,50,-0.2094
146,12,50,-0.1785
148,0,50,-0.1726
148,2,50,-0.2002
148,4,50,-0.2231
148,6,50,-0.2327
148,8,50,-0.2284
148,10,50,-0.2099
148,12,50,-0.1789
150,0,50,-0.1725
150,2,50,-0.2002
150,4,50,-0.2231
150,6,50,-0.2326
150,8,50,-0.2284
150,10,50,-0.2099
150,12,50,-0.1789
152,0,50,-0.1714
152,2,50,-0.2015
152,4,50,-0.2244
152,6,50,-0.2339
152,8,50,-0.2295
152,10,50,-0.2109
152,12,50,-0.1797
154,0,50,-0.1755
154,2,50,-0.2021
154,4,50,-0.225
154,6,50,-0.2345
154,8,50,-0.2301
154,10,50,-0.2114
154,12,50,-0.1801
156,0,50,-0.1755
156,2,50,-0.2027
156,4,50,-0.2255
156,6,50,-0.235
156,8,50,-0.2305
156,10,50,-0.2118
156,12,50,-0.1804
158,0,50,-0.1754
158,2,50,-0.2031
158,4,50,-0.2259
158,6,50,-0.2353
158,8,50,-0.2308
158,10,50,-0.212
158,12,50,-0.1806
160,0,50,-0.175
160,2,50,-0.2034
160,4,50,-0.2262
160,6,50,-0.2355
160,8,50,-0.231
160,10,50,-0.2122
160,12,50,-0.1807
162,0,50,-0.1783
162,2,50,-0.2035
162,4,50,-0.2264
162,6,50,-0.2358
162,8,50,-0.2312
162,10,50,-0.2123
162,12,50,-0.1809
164,0,50,-0.176
164,2,50,-0.2038
164,4,50,-0.2266
164,6,50,-0.2359
164,8,50,-0.2313
164,10,50,-0.2124
164,12,50,-0.1809
166,0,50,-0.1758
166,2,50,-0.2037
166,4,50,-0.2265
166,6,50,-0.2359
166,8,50,-0.2312
166,10,50,-0.2124
166,12,50,-0.1809
168,0,50,-0.1735
168,2,50,-0.2037
168,4,50,-0.2265
168,6,50,-0.2359
168,8,50,-0.2312
168,10,50,-0.2124
168,12,50,-0.1809
170,0,50,-0.1748
170,2,50,-0.1699
170,4,50,-0.2261
170,6,50,-0.2358
170,8,50,-0.2311
170,10,50,-0.2123
170,12,50,-0.1809
172,0,50,-0.1726
172,2,50,-0.2035
172,4,50,-0.2263
172,6,50,-0.2357
172,8,50,-0.2311
172,10,50,-0.2123
172,12,50,-0.1808
174,0,50,-0.1756
174,2,50,-0.2031
174,4,50,-0.226
174,6,50,-0.2354
174,8,50,-0.2309
174,10,50,-0.2121
174,12,50,-0.1806
176,0,50,-0.1766
176,2,50,-0.2028
176,4,50,-0.2257
176,6,50,-0.2351
176,8,50,-0.2306
176,10,50,-0.2118
176,12,50,-0.1804
178,0,50,-0.1724
178,2,50,-0.2025
178,4,50,-0.2254
178,6,50,-0.2349
178,8,50,-0.2304
178,10,50,-0.2116
178,12,50,-0.1801
180,0,50,-0.1835
180,2,50,-0.2021
180,4,50,-0.225
180,6,50,-0.2345
180,8,50,-0.23
180,10,50,-0.2113
180,12,50,-0.1799
182,0,50,-0.1743
182,2,50,-0.2016
182,4,50,-0.2246
182,6,50,-0.2341
182,8,50,-0.2296
182,10,50,-0.2109
182,12,50,-0.1795
184,0,50,-0.1743
184,2,50,-0.2012
184,4,50,-0.2241
184,6,50,-0.2337
184,8,50,-0.2292
184,10,50,-0.2106
184,12,50,-0.1792
186,0,50,-0.171
186,2,50,-0.2007
186,4,50,-0.2236
186,6,50,-0.2332
186,8,50,-0.2288
186,10,50,-0.2101
186,12,50,-0.1788
188,0,50,-0.1731
188,2,50,-0.2001
188,4,50,-0.223
188,6,50,-0.2326
188,8,50,-0.2282
188,10,50,-0.2096
188,12,50,-0.1783
190,0,50,-0.1702
190,2,50,-0.1993
190,4,50,-0.2223
190,6,50,-0.2319
190,8,50,-0.2275
190,10,50,-0.209
190,12,50,-0.1777
192,0,50,-0.1722
192,2,50,-0.1984
192,4,50,-0.2214
192,6,50,-0.2311
192,8,50,-0.2268
192,10,50,-0.2082
192,12,50,-0.177
194,0,50,-0.1719
194,2,50,-0.1975
194,4,50,-0.2205
194,6,50,-0.2301
194,8,50,-0.2259
194,10,50,-0.2074
194,12,50,-0.1763
196,0,50,-0.1681
196,2,50,-0.1963
196,4,50,-0.2193
196,6,50,-0.2289
196,8,50,-0.2247
196,10,50,-0.2063
196,12,50,-0.1753
198,0,50,-0.1637
198,2,50,-0.1952
198,4,50,-0.2181
198,6,50,-0.2277
198,8,50,-0.2235
198,10,50,-0.2052
198,12,50,-0.1744
200,0,50,-0.1659
200,2,50,-0.1951
200,4,50,-0.2181
200,6,50,-0.2277
200,8,50,-0.2235
200,10,50,-0.2052
200,12,50,-0.1743
202,0,50,-0.1685
202,2,50,-0.192
202,4,50,-0.2149
202,6,50,-0.2244
202,8,50,-0.2203
202,10,50,-0.2021
202,12,50,-0.1716
204,0,50,-0.1603
204,2,50,-0.19
204,4,50,-0.2128
204,6,50,-0.2224
204,8,50,-0.2183
204,10,50,-0.2003
204,12,50,-0.17
206,0,50,-0.1597
206,2,50,-0.1878
206,4,50,-0.2104
206,6,50,-0.2201
206,8,50,-0.2161
206,10,50,-0.1981
206,12,50,-0.1681
208,0,50,-0.1605
208,2,50,-0.1853
208,4,50,-0.2079
208,6,50,-0.2174
208,8,50,-0.2135
208,10,50,-0.1958
208,12,50,-0.166
210,0,50,-0.1583
210,2,50,-0.1853
210,4,50,-0.2079
210,6,50,-0.2175
210,8,50,-0.2135
210,10,50,-0.1958
210,12,50,-0.166
212,0,50,-0.1528
212,2,50,-0.179
212,4,50,-0.2013
212,6,50,-0.2109
212,8,50,-0.2072
212,10,50,-0.19
212,12,50,-0.1609
214,0,50,-0.148
214,2,50,-0.175
214,4,50,-0.1971
214,6,50,-0.2067
214,8,50,-0.2032
214,10,50,-0.1863
214,12,50,-0.1577
216,0,50,-0.1431
216,2,50,-0.1704
216,4,50,-0.1923
216,6,50,-0.2018
216,8,50,-0.1985
216,10,50,-0.1821
216,12,50,-0.1541
218,0,50,-0.1382
218,2,50,-0.1651
218,4,50,-0.1866
218,6,50,-0.1961
218,8,50,-0.193
218,10,50,-0.1771
218,12,50,-0.1498
220,0,50,-0.1338
220,2,50,-0.1589
220,4,50,-0.18
220,6,50,-0.1892
220,8,50,-0.1866
220,10,50,-0.1713
220,12,50,-0.145
222,0,50,-0.1268
222,2,50,-0.1516
222,4,50,-0.172
222,6,50,-0.1813
222,8,50,-0.1788
222,10,50,-0.1644
222,12,50,-0.1393
224,0,50,-0.1211
224,2,50,-0.1432
224,4,50,-0.1628
224,6,50,-0.1718
224,8,50,-0.1698
224,10,50,-0.1565
224,12,50,-0.1328
226,0,50,-0.1188
226,2,50,-0.1337
226,4,50,-0.1523
226,6,50,-0.161
226,8,50,-0.1594
226,10,50,-0.1472
226,12,50,-0.1254
228,0,50,-0.1006
228,2,50,-0.1232
228,4,50,-0.1404
228,6,50,-0.1486
228,8,50,-0.1476
228,10,50,-0.1368
228,12,50,-0.1171
230,0,50,-0.0933
230,2,50,-0.1117
230,4,50,-0.1274
230,6,50,-0.135
230,8,50,-0.1344
230,10,50,-0.1251
230,12,50,-0.1079
232,0,50,-0.0826
232,2,50,-0.0999
232,4,50,-0.1136
232,6,50,-0.1206
232,8,50,-0.1203
232,10,50,-0.1125
232,12,50,-0.0979
234,0,50,-0.0845
234,2,50,-0.0999
234,4,50,-0.1136
234,6,50,-0.1206
234,8,50,-0.1203
234,10,50,-0.1125
234,12,50,-0.098
236,0,50,-0.0662
236,2,50,-0.0771
236,4,50,-0.0869
236,6,50,-0.0921
236,8,50,-0.0922
236,10,50,-0.0872
236,12,50,-0.0776
238,0,50,-0.0583
238,2,50,-0.067
238,4,50,-0.075
238,6,50,-0.0793
238,8,50,-0.0796
238,10,50,-0.0757
238,12,50,-0.0681
240,0,50,-0.0504
240,2,50,-0.0581
240,4,50,-0.0645
240,6,50,-0.068
240,8,50,-0.0683
240,10,50,-0.0653
240,12,50,-0.0595
242,0,50,-0.0449
242,2,50,-0.0503
242,4,50,-0.0555
242,6,50,-0.0583
242,8,50,-0.0586
242,10,50,-0.0563
242,12,50,-0.0518
244,0,50,-0.0391
244,2,50,-0.0436
244,4,50,-0.0476
244,6,50,-0.0499
244,8,50,-0.0502
244,10,50,-0.0485
244,12,50,-0.045
246,0,50,-0.0342
246,2,50,-0.0378
246,4,50,-0.041
246,6,50,-0.0429
246,8,50,-0.0432
246,10,50,-0.0419
246,12,50,-0.0392
248,0,50,-0.0297
248,2,50,-0.0328
248,4,50,-0.0354
248,6,50,-0.0369
248,8,50,-0.0372
248,10,50,-0.0362
248,12,50,-0.0341
250,0,50,-0.0297
250,2,50,-0.0328
250,4,50,-0.0354
250,6,50,-0.0369
250,8,50,-0.0372
250,10,50,-0.0362
250,12,50,-0.0341
252,0,50,-0.023
252,2,50,-0.0249
252,4,50,-0.0266
252,6,50,-0.0276
252,8,50,-0.0278
252,10,50,-0.0272
252,12,50,-0.0259
254,0,50,-0.0201
254,2,50,-0.02157
254,4,50,-0.02298
254,6,50,-0.0238
254,8,50,-0.02399
254,10,50,-0.02355
254,12,50,-0.02251
256,0,50,-0.01745
256,2,50,-0.01885
256,4,50,-0.02002
256,6,50,-0.0207
256,8,50,-0.02087
256,10,50,-0.02053
256,12,50,-0.01969
258,0,50,-0.0154
258,2,50,-0.01651
258,4,50,-0.01747
258,6,50,-0.01803
258,8,50,-0.01819
258,10,50,-0.01792
258,12,50,-0.01725
260,0,50,-0.01362
260,2,50,-0.01448
260,4,50,-0.01529
260,6,50,-0.01576
260,8,50,-0.0159
260,10,50,-0.01568
260,12,50,-0.01513
262,0,50,-0.01193
262,2,50,-0.01272
262,4,50,-0.01339
262,6,50,-0.01379
262,8,50,-0.01392
262,10,50,-0.01375
262,12,50,-0.0133
0,0,52,-0.0121
0,2,52,-0.01239
0,4,52,-0.01258
0,6,52,-0.01251
0,8,52,-0.01218
0,10,52,-0.01162
0,12,52,-0.01082
2,0,52,-0.01208
2,2,52,-0.0124
2,4,52,-0.01259
2,6,52,-0.01252
2,8,52,-0.0122
2,10,52,-0.01162
2,12,52,-0.01082
4,0,52,-0.01558
4,2,52,-0.01609
4,4,52,-0.01639
4,6,52,-0.01635
4,8,52,-0.01591
4,10,52,-0.01512
4,12,52,-0.01402
6,0,52,-0.01769
6,2,52,-0.01838
6,4,52,-0.01879
6,6,52,-0.01874
6,8,52,-0.01825
6,10,52,-0.01732
6,12,52,-0.01599
8,0,52,-0.02014
8,2,52,-0.02103
8,4,52,-0.02155
8,6,52,-0.02154
8,8,52,-0.02097
8,10,52,-0.01985
8,12,52,-0.01827
10,0,52,-0.02297
10,2,52,-0.0241
10,4,52,-0.02479
10,6,52,-0.02481
10,8,52,-0.02415
10,10,52,-0.02282
10,12,52,-0.0209
12,0,52,-0.02662
12,2,52,-0.02769
12,4,52,-0.0286
12,6,52,-0.02869
12,8,52,-0.02869
12,10,52,-0.0264
12,12,52,-0.02397
14,0,52,-0.0303
14,2,52,-0.032
14,4,52,-0.0332
14,6,52,-0.0334
14,8,52,-0.0325
14,10,52,-0.0305
14,12,52,-0.0277
16,0,52,-0.0348
16,2,52,-0.0369
16,4,52,-0.0385
16,6,52,-0.0388
16,8,52,-0.0378
16,10,52,-0.0354
16,12,52,-0.0318
18,0,52,-0.0399
18,2,52,-0.0426
18,4,52,-0.0447
18,6,52,-0.0452
18,8,52,-0.044
18,10,52,-0.041
18,12,52,-0.0367
20,0,52,-0.0398
20,2,52,-0.0426
20,4,52,-0.0447
20,6,52,-0.0452
20,8,52,-0.044
20,10,52,-0.041
20,12,52,-0.0367
22,0,52,-0.0516
22,2,52,-0.0568
22,4,52,-0.0606
22,6,52,-0.0618
22,8,52,-0.0601
22,10,52,-0.0556
22,12,52,-0.0488
24,0,52,-0.0596
24,2,52,-0.0655
24,4,52,-0.0706
24,6,52,-0.0723
24,8,52,-0.0703
24,10,52,-0.0648
24,12,52,-0.0563
26,0,52,-0.0677
26,2,52,-0.0754
26,4,52,-0.082
26,6,52,-0.0844
26,8,52,-0.0822
26,10,52,-0.0754
26,12,52,-0.065
28,0,52,-0.0753
28,2,52,-0.0861
28,4,52,-0.0946
28,6,52,-0.0978
28,8,52,-0.0953
28,10,52,-0.0874
28,12,52,-0.0747
30,0,52,-0.084
30,2,52,-0.0974
30,4,52,-0.1079
30,6,52,-0.1121
30,8,52,-0.1096
30,10,52,-0.1004
30,12,52,-0.0853
32,0,52,-0.0838
32,2,52,-0.0974
32,4,52,-0.0976
32,6,52,-0.1121
32,8,52,-0.1096
32,10,52,-0.1004
32,12,52,-0.0853
34,0,52,-0.1017
34,2,52,-0.1197
34,4,52,-0.1346
34,6,52,-0.1409
34,8,52,-0.1384
34,10,52,-0.1269
34,12,52,-0.1073
36,0,52,-0.1028
36,2,52,-0.1196
36,4,52,-0.1345
36,6,52,-0.1409
36,8,52,-0.1384
36,10,52,-0.1269
36,12,52,-0.1073
38,0,52,-0.1163
38,2,52,-0.1389
38,4,52,-0.1575
38,6,52,-0.1659
38,8,52,-0.1636
38,10,52,-0.1505
38,12,52,-0.1275
40,0,52,-0.1209
40,2,52,-0.1472
40,4,52,-0.1672
40,6,52,-0.1764
40,8,52,-0.1743
40,10,52,-0.1605
40,12,52,-0.1364
42,0,52,-0.1268
42,2,52,-0.1543
42,4,52,-0.1755
42,6,52,-0.1853
42,8,52,-0.1833
42,10,52,-0.1691
42,12,52,-0.144
44,0,52,-0.1386
44,2,52,-0.1605
44,4,52,-0.1826
44,6,52,-0.193
44,8,52,-0.1911
44,10,52,-0.1766
44,12,52,-0.1507
46,0,52,-0.1433
46,2,52,-0.1605
46,4,52,-0.1826
46,6,52,-0.1931
46,8,52,-0.1912
46,10,52,-0.1766
46,12,52,-0.1507
48,0,52,-0.1422
48,2,52,-0.1706
48,4,52,-0.194
48,6,52,-0.2052
48,8,52,-0.2035
48,10,52,-0.1885
48,12,52,-0.1615
50,0,52,-0.1473
50,2,52,-0.1746
50,4,52,-0.1985
50,6,52,-0.21
50,8,52,-0.2084
50,10,52,-0.1931
50,12,52,-0.1658
52,0,52,-0.1499
52,2,52,-0.1781
52,4,52,-0.2024
52,6,52,-0.2141
52,8,52,-0.2125
52,10,52,-0.1972
52,12,52,-0.1696
54,0,52,-0.1507
54,2,52,-0.1813
54,4,52,-0.2058
54,6,52,-0.2177
54,8,52,-0.2161
54,10,52,-0.2007
54,12,52,-0.1728
56,0,52,-0.1566
56,2,52,-0.1839
56,4,52,-0.2087
56,6,52,-0.2207
56,8,52,-0.2191
56,10,52,-0.2036
56,12,52,-0.1757
58,0,52,-0.1591
58,2,52,-0.186
58,4,52,-0.2111
58,6,52,-0.2231
58,8,52,-0.2216
58,10,52,-0.2061
58,12,52,-0.178
60,0,52,-0.1595
60,2,52,-0.1881
60,4,52,-0.2133
60,6,52,-0.2254
60,8,52,-0.2239
60,10,52,-0.2084
60,12,52,-0.1801
62,0,52,-0.161
62,2,52,-0.1897
62,4,52,-0.215
62,6,52,-0.2272
62,8,52,-0.2257
62,10,52,-0.2102
62,12,52,-0.1819
64,0,52,-0.164
64,2,52,-0.1913
64,4,52,-0.2167
64,6,52,-0.2289
64,8,52,-0.2275
64,10,52,-0.2119
64,12,52,-0.1835
66,0,52,-0.1607
66,2,52,-0.1926
66,4,52,-0.2181
66,6,52,-0.2304
66,8,52,-0.2289
66,10,52,-0.2133
66,12,52,-0.1849
68,0,52,-0.1643
68,2,52,-0.1926
68,4,52,-0.218
68,6,52,-0.2304
68,8,52,-0.2289
68,10,52,-0.2133
68,12,52,-0.1849
70,0,52,-0.1659
70,2,52,-0.1948
70,4,52,-0.2204
70,6,52,-0.2327
70,8,52,-0.2313
70,10,52,-0.2157
70,12,52,-0.1871
72,0,52,-0.1644
72,2,52,-0.1956
72,4,52,-0.2212
72,6,52,-0.2336
72,8,52,-0.2322
72,10,52,-0.2165
72,12,52,-0.188
74,0,52,-0.1642
74,2,52,-0.1956
74,4,52,-0.2212
74,6,52,-0.2336
74,8,52,-0.2322
74,10,52,-0.2166
74,12,52,-0.188
76,0,52,-0.1636
76,2,52,-0.1968
76,4,52,-0.2225
76,6,52,-0.2349
76,8,52,-0.2335
76,10,52,-0.2179
76,12,52,-0.1893
78,0,52,-0.1674
78,2,52,-0.1973
78,4,52,-0.223
78,6,52,-0.2355
78,8,52,-0.2341
78,10,52,-0.2184
78,12,52,-0.1898
80,0,52,-0.1676
80,2,52,-0.1978
80,4,52,-0.2235
80,6,52,-0.236
80,8,52,-0.2346
80,10,52,-0.2189
80,12,52,-0.1902
82,0,52,-0.1673
82,2,52,-0.1978
82,4,52,-0.2235
82,6,52,-0.236
82,8,52,-0.2346
82,10,52,-0.2189
82,12,52,-0.1902
84,0,52,-0.1697
84,2,52,-0.1986
84,4,52,-0.2243
84,6,52,-0.2367
84,8,52,-0.2353
84,10,52,-0.2197
84,12,52,-0.191
86,0,52,-0.166
86,2,52,-0.1989
86,4,52,-0.2246
86,6,52,-0.2371
86,8,52,-0.2357
86,10,52,-0.22
86,12,52,-0.1913
88,0,52,-0.1698
88,2,52,-0.1989
88,4,52,-0.2247
88,6,52,-0.2371
88,8,52,-0.2357
88,10,52,-0.22
88,12,52,-0.1913
90,0,52,-0.1719
90,2,52,-0.1992
90,4,52,-0.2249
90,6,52,-0.2374
90,8,52,-0.236
90,10,52,-0.2203
90,12,52,-0.1916
92,0,52,-0.1704
92,2,52,-0.1992
92,4,52,-0.2249
92,6,52,-0.2374
92,8,52,-0.236
92,10,52,-0.2203
92,12,52,-0.1917
94,0,52,-0.1714
94,2,52,-0.1992
94,4,52,-0.2249
94,6,52,-0.2374
94,8,52,-0.236
94,10,52,-0.2204
94,12,52,-0.1917
96,0,52,-0.1687
96,2,52,-0.1635
96,4,52,-0.2243
96,6,52,-0.2251
96,8,52,-0.2364
96,10,52,-0.2204
96,12,52,-0.1918
98,0,52,-0.1742
98,2,52,-0.1993
98,4,52,-0.2249
98,6,52,-0.2374
98,8,52,-0.236
98,10,52,-0.2203
98,12,52,-0.1917
100,0,52,-0.1679
100,2,52,-0.1992
100,4,52,-0.2248
100,6,52,-0.2373
100,8,52,-0.2359
100,10,52,-0.2202
100,12,52,-0.1915
102,0,52,-0.1695
102,2,52,-0.199
102,4,52,-0.2247
102,6,52,-0.2371
102,8,52,-0.2356
102,10,52,-0.22
102,12,52,-0.1913
104,0,52,-0.1707
104,2,52,-0.199
104,4,52,-0.2247
104,6,52,-0.2371
104,8,52,-0.2356
104,10,52,-0.2356
104,12,52,-0.1925
106,0,52,-0.1679
106,2,52,-0.1982
106,4,52,-0.2238
106,6,52,-0.2361
106,8,52,-0.2347
106,10,52,-0.219
106,12,52,-0.1904
108,0,52,-0.1673
108,2,52,-0.1978
108,4,52,-0.2233
108,6,52,-0.2356
108,8,52,-0.2342
108,10,52,-0.2185
108,12,52,-0.19
110,0,52,-0.1687
110,2,52,-0.1973
110,4,52,-0.2227
110,6,52,-0.235
110,8,52,-0.2335
110,10,52,-0.2179
110,12,52,-0.1893
112,0,52,-0.1681
112,2,52,-0.1973
112,4,52,-0.2228
112,6,52,-0.235
112,8,52,-0.2336
112,10,52,-0.2179
112,12,52,-0.1893
114,0,52,-0.1664
114,2,52,-0.1962
114,4,52,-0.2215
114,6,52,-0.2337
114,8,52,-0.2321
114,10,52,-0.2164
114,12,52,-0.1878
116,0,52,-0.1661
116,2,52,-0.1962
116,4,52,-0.2215
116,6,52,-0.2337
116,8,52,-0.2321
116,10,52,-0.2164
116,12,52,-0.1879
118,0,52,-0.1627
118,2,52,-0.1946
118,4,52,-0.2197
118,6,52,-0.2316
118,8,52,-0.23
118,10,52,-0.2142
118,12,52,-0.1858
120,0,52,-0.1662
120,2,52,-0.1946
120,4,52,-0.2197
120,6,52,-0.2316
120,8,52,-0.23
120,10,52,-0.2142
120,12,52,-0.1858
122,0,52,-0.1643
122,2,52,-0.1929
122,4,52,-0.2176
122,6,52,-0.2293
122,8,52,-0.2275
122,10,52,-0.2117
122,12,52,-0.1833
124,0,52,-0.1662
124,2,52,-0.1921
124,4,52,-0.2165
124,6,52,-0.228
124,8,52,-0.2261
124,10,52,-0.2102
124,12,52,-0.1818
126,0,52,-0.1755
126,2,52,-0.1921
126,4,52,-0.2165
126,6,52,-0.228
126,8,52,-0.2261
126,10,52,-0.2102
126,12,52,-0.1818
128,0,52,-0.1605
128,2,52,-0.1911
128,4,52,-0.215
128,6,52,-0.226
128,8,52,-0.2236
128,10,52,-0.2074
128,12,52,-0.1788
130,0,52,-0.1619
130,2,52,-0.1911
130,4,52,-0.1912
130,6,52,-0.2254
130,8,52,-0.2228
130,10,52,-0.2063
130,12,52,-0.1775
132,0,52,-0.1622
132,2,52,-0.1915
132,4,52,-0.2148
132,6,52,-0.2253
132,8,52,-0.2224
132,10,52,-0.2056
132,12,52,-0.1765
134,0,52,-0.1663
134,2,52,-0.1924
134,4,52,-0.2154
134,6,52,-0.2256
134,8,52,-0.2224
134,10,52,-0.2053
134,12,52,-0.1759
136,0,52,-0.1662
136,2,52,-0.1935
136,4,52,-0.2163
136,6,52,-0.2263
136,8,52,-0.2228
136,10,52,-0.2054
136,12,52,-0.1757
138,0,52,-0.1693
138,2,52,-0.1947
138,4,52,-0.2175
138,6,52,-0.2273
138,8,52,-0.2236
138,10,52,-0.2059
138,12,52,-0.1759
140,0,52,-0.1668
140,2,52,-0.1959
140,4,52,-0.2186
140,6,52,-0.2283
140,8,52,-0.2245
140,10,52,-0.2066
140,12,52,-0.1763
142,0,52,-0.1666
142,2,52,-0.1959
142,4,52,-0.2186
142,6,52,-0.2283
142,8,52,-0.2245
142,10,52,-0.2066
142,12,52,-0.1763
144,0,52,-0.1702
144,2,52,-0.198
144,4,52,-0.2207
144,6,52,-0.2303
144,8,52,-0.2262
144,10,52,-0.208
144,12,52,-0.1774
146,0,52,-0.1735
146,2,52,-0.198
146,4,52,-0.2207
146,6,52,-0.2303
146,8,52,-0.2262
146,10,52,-0.2081
146,12,52,-0.1774
148,0,52,-0.1705
148,2,52,-0.1995
148,4,52,-0.2222
148,6,52,-0.2318
148,8,52,-0.2318
148,10,52,-0.2096
148,12,52,-0.1783
150,0,52,-0.1702
150,2,52,-0.1995
150,4,52,-0.2222
150,6,52,-0.2318
150,8,52,-0.2276
150,10,52,-0.2092
150,12,52,-0.1783
152,0,52,-0.1739
152,2,52,-0.2008
152,4,52,-0.2236
152,6,52,-0.233
152,8,52,-0.2287
152,10,52,-0.2102
152,12,52,-0.1792
154,0,52,-0.1725
154,2,52,-0.2014
154,4,52,-0.2242
154,6,52,-0.2336
154,8,52,-0.2292
154,10,52,-0.2106
154,12,52,-0.1795
156,0,52,-0.1771
156,2,52,-0.2019
156,4,52,-0.2246
156,6,52,-0.234
156,8,52,-0.2296
156,10,52,-0.211
156,12,52,-0.1798
158,0,52,-0.1744
158,2,52,-0.2023
158,4,52,-0.225
158,6,52,-0.2344
158,8,52,-0.2299
158,10,52,-0.2298
158,12,52,-0.1806
160,0,52,-0.173
160,2,52,-0.2026
160,4,52,-0.2253
160,6,52,-0.2346
160,8,52,-0.2301
160,10,52,-0.2114
160,12,52,-0.1802
162,0,52,-0.1788
162,2,52,-0.2028
162,4,52,-0.2255
162,6,52,-0.2348
162,8,52,-0.2303
162,10,52,-0.2115
162,12,52,-0.1802
164,0,52,-0.1741
164,2,52,-0.203
164,4,52,-0.2257
164,6,52,-0.235
164,8,52,-0.2304
164,10,52,-0.2116
164,12,52,-0.1803
166,0,52,-0.1754
166,2,52,-0.203
166,4,52,-0.2256
166,6,52,-0.235
166,8,52,-0.2304
166,10,52,-0.2117
166,12,52,-0.1804
168,0,52,-0.1754
168,2,52,-0.2029
168,4,52,-0.2256
168,6,52,-0.2349
168,8,52,-0.2304
168,10,52,-0.2116
168,12,52,-0.1803
170,0,52,-0.1746
170,2,52,-0.2028
170,4,52,-0.2254
170,6,52,-0.2348
170,8,52,-0.2302
170,10,52,-0.2115
170,12,52,-0.1802
172,0,52,-0.1875
172,2,52,-0.2026
172,4,52,-0.2253
172,6,52,-0.2347
172,8,52,-0.2302
172,10,52,-0.2114
172,12,52,-0.1801
174,0,52,-0.1719
174,2,52,-0.2026
174,4,52,-0.2253
174,6,52,-0.2347
174,8,52,-0.2302
174,10,52,-0.2114
174,12,52,-0.1801
176,0,52,-0.1744
176,2,52,-0.2021
176,4,52,-0.2248
176,6,52,-0.2342
176,8,52,-0.2297
176,10,52,-0.211
176,12,52,-0.1797
178,0,52,-0.1737
178,2,52,-0.2018
178,4,52,-0.2245
178,6,52,-0.2339
178,8,52,-0.2295
178,10,52,-0.2108
178,12,52,-0.1796
180,0,52,-0.1747
180,2,52,-0.2013
180,4,52,-0.2241
180,6,52,-0.2335
180,8,52,-0.2291
180,10,52,-0.2105
180,12,52,-0.1792
182,0,52,-0.1742
182,2,52,-0.2008
182,4,52,-0.2236
182,6,52,-0.2331
182,8,52,-0.2287
182,10,52,-0.2101
182,12,52,-0.1789
184,0,52,-0.1737
184,2,52,-0.2008
184,4,52,-0.2236
184,6,52,-0.2331
184,8,52,-0.2287
184,10,52,-0.2101
184,12,52,-0.1789
186,0,52,-0.1721
186,2,52,-0.1999
186,4,52,-0.2227
186,6,52,-0.2322
186,8,52,-0.2279
186,10,52,-0.2093
186,12,52,-0.1781
188,0,52,-0.1734
188,2,52,-0.1993
188,4,52,-0.2221
188,6,52,-0.2317
188,8,52,-0.2273
188,10,52,-0.2088
188,12,52,-0.1777
190,0,52,-0.1719
190,2,52,-0.1986
190,4,52,-0.2214
190,6,52,-0.231
190,8,52,-0.2266
190,10,52,-0.2081
190,12,52,-0.1771
192,0,52,-0.1713
192,2,52,-0.1977
192,4,52,-0.2206
192,6,52,-0.2301
192,8,52,-0.2259
192,10,52,-0.2075
192,12,52,-0.1764
194,0,52,-0.1673
194,2,52,-0.1968
194,4,52,-0.2196
194,6,52,-0.2292
194,8,52,-0.225
194,10,52,-0.2066
194,12,52,-0.1757
196,0,52,-0.166
196,2,52,-0.1956
196,4,52,-0.2184
196,6,52,-0.2279
196,8,52,-0.2238
196,10,52,-0.2054
196,12,52,-0.1747
198,0,52,-0.1653
198,2,52,-0.1944
198,4,52,-0.2172
198,6,52,-0.2268
198,8,52,-0.2226
198,10,52,-0.2043
198,12,52,-0.1737
200,0,52,-0.1646
200,2,52,-0.193
200,4,52,-0.2158
200,6,52,-0.2253
200,8,52,-0.2212
200,10,52,-0.203
200,12,52,-0.1724
202,0,52,-0.1696
202,2,52,-0.1931
202,4,52,-0.2158
202,6,52,-0.2253
202,8,52,-0.2212
202,10,52,-0.2212
202,12,52,-0.1739
204,0,52,-0.1603
204,2,52,-0.1893
204,4,52,-0.212
204,6,52,-0.2215
204,8,52,-0.2174
204,10,52,-0.1995
204,12,52,-0.1694
206,0,52,-0.1625
206,2,52,-0.1871
206,4,52,-0.2097
206,6,52,-0.2192
206,8,52,-0.2152
206,10,52,-0.1973
206,12,52,-0.1675
208,0,52,-0.1571
208,2,52,-0.1846
208,4,52,-0.207
208,6,52,-0.2165
208,8,52,-0.2126
208,10,52,-0.195
208,12,52,-0.1654
210,0,52,-0.1548
210,2,52,-0.1816
210,4,52,-0.2039
210,6,52,-0.2135
210,8,52,-0.2097
210,10,52,-0.1922
210,12,52,-0.163
212,0,52,-0.1504
212,2,52,-0.1783
